transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
235,77,1605,7/2/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
236,7,2325,8/31/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,3/18/2003,144.26
237,23,1420,3/11/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75
238,12,3099,10/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,9/9/1994,1069.55
239,61,1645,10/1/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,5/21/2015,14.23
240,21,546,11/23/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,11/10/1991,690.49
241,86,2885,3/27/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1/5/2003,110.56
242,57,2740,12/4/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,12/17/1998,1630.25
243,63,3166,11/13/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
244,63,3487,12/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3
245,33,2890,9/22/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,6/7/2010,144.26
246,98,3370,1/22/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,6/17/2015,693.76
247,15,3393,1/29/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,3/8/2009,209.84
248,57,2410,7/21/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6/23/1993,1630.25
249,61,3466,2/10/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6/17/2015,14.23
250,48,1454,11/25/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,2/9/1997,812.44
251,63,1967,4/11/2017,,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,42145,
252,78,3089,12/3/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,9/16/2013,1055.82
253,2,3123,12/30/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93
254,67,2692,7/26/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,6/23/1999,690.49
255,67,2801,4/1/2017,TRUE,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21
256,13,1580,10/22/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02
257,65,352,3/22/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,5/21/2015,1028.76
258,49,1777,6/15/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38
259,87,142,7/6/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,8/25/1997,471.6
260,31,3393,12/28/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,3/16/2011,57.73
261,17,599,5/9/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,3/8/2009,409.86
262,91,1258,1/18/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09
263,53,3405,10/22/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,5/22/2000,693.76
264,38,3198,1/30/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,7/20/1993,751.02
265,20,834,6/26/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34
266,44,3467,11/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
267,69,3436,8/13/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/10/2014,198.22
268,68,1516,8/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,8/20/2010,1592.19
269,11,2833,1/25/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,3/12/2013,509.97
270,2,2362,2/13/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,8/9/2005,17.87
271,27,2337,7/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,6/23/1999,110.81
272,0,2149,4/30/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1/16/2004,143.36
273,81,2133,5/19/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2/9/1997,502.47
274,6,360,5/26/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,3/3/2014,91.15
275,76,2969,2/3/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46
276,18,1720,4/28/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,10/2/1993,143.82
277,18,2904,3/23/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,12/16/1998,459.46
278,9,754,6/3/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14
279,35,1826,4/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
280,93,2487,4/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,3/29/2016,834.94
281,40,2815,2/18/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27
282,1,541,5/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9/28/2004,448.68
283,16,302,3/29/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81
284,44,2024,10/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,6/4/2012,1660.88
285,48,142,7/27/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44
286,56,768,8/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,7/20/1993,45.96
287,36,2147,2/7/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,6/4/2012,1215.34
288,36,529,11/20/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,2/2/2006,437.46
289,13,825,2/23/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,9/9/1994,574.62
290,55,624,4/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/20/1993,1295.43
291,38,2302,11/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,5/9/2011,751.02
292,64,3380,10/28/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,6/17/2015,217.51
293,0,314,11/19/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,8/4/2007,91.15
294,79,1079,8/25/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
295,11,1643,1/20/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,8/4/2007,509.97
296,91,1524,3/14/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,9/10/2003,25.09
297,18,3205,4/14/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82
298,17,2860,11/20/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86
299,13,772,5/24/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,7/9/2016,574.62
300,4,323,3/25/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/17/2004,451.65
301,78,2530,3/24/2017,,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,35455,
302,42,2426,3/17/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,12/4/1999,199.1
303,48,1883,11/18/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44
304,12,2745,4/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,7/9/2016,1069.55
305,77,2819,1/4/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
306,25,792,12/13/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,10/18/2015,802.26
307,35,923,4/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
308,7,3353,7/21/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,9/28/2004,745.94
309,68,3394,11/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,8/20/2010,1592.19
310,75,3213,10/21/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,7/25/2004,1010.02
311,77,3260,3/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
312,1,1015,12/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
313,81,2266,1/25/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47
314,6,58,8/20/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,8/4/2007,91.15
315,40,3118,12/18/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43
316,62,1414,8/1/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,4/11/2015,179.44
317,90,2202,6/19/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,7/26/1999,72.6
318,32,2144,5/31/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,10/11/1992,431.33
319,65,1033,10/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,8/31/2002,1028.76
320,15,2157,6/20/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84
321,36,1097,1/23/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,3/19/2008,437.46
322,12,2757,4/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55
323,67,87,11/8/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21
324,87,2049,10/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,8/20/2010,1592.19
325,62,952,11/14/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,10/2/1992,179.44
326,55,1745,1/20/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,6/23/1993,1295.43
327,1,40,5/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
328,98,372,10/17/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,5/6/1991,143.36
329,79,1627,8/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
330,1,444,11/15/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9/15/2012,448.68
331,61,217,5/23/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7/10/1991,64.51
332,71,1656,8/2/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,5/22/2006,737.17
333,58,485,12/16/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77
334,86,2252,2/21/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,7/20/1999,309.81
335,95,3103,11/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,9/10/2003,41.13
336,55,506,10/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43
337,82,1615,10/30/2017,,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,41533,
338,32,1881,1/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/18/2003,431.33
339,65,2903,12/4/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,8/31/2002,1028.76
340,49,1274,12/16/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38
341,1,1443,8/27/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,8/9/2005,448.68
342,24,2091,3/14/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,5/7/2011,957.02
343,61,1478,3/11/2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,33429,
344,7,1493,7/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26
345,84,1614,3/21/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22
346,48,476,7/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44
347,16,1777,4/12/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81
348,40,940,8/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27
349,100,2930,10/20/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24
350,27,2354,10/26/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,6/23/1999,110.81
351,59,1582,6/15/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98
352,34,416,6/19/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,12/19/1995,309.81
353,18,1013,4/20/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/10/2015,459.46
354,83,533,11/14/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91
355,82,968,3/22/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,5/26/1993,709.34
356,88,727,7/9/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,12/16/1998,817.36
357,77,1160,4/13/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
358,6,3425,12/6/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,11/7/1991,91.15
359,10,1614,11/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25
360,69,2140,4/26/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
361,15,2589,1/31/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,4/12/2009,1279.4
362,7,2920,9/22/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,3/3/2014,745.94
363,73,62,8/14/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25
364,32,1112,9/13/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33
365,39,1995,5/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,12/11/2007,1230.27
366,28,1965,8/22/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,11/22/2016,133.78
367,0,1614,3/10/2017,FALSE,Approved,,,,,850.89,,,
368,25,366,1/24/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26
369,32,2682,7/29/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,6/9/2013,471.6
370,78,2993,8/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82
371,44,1887,8/28/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
372,56,1692,8/16/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,5/18/2012,45.96
373,1,1927,6/24/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9/15/2012,448.68
374,15,2567,3/7/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84
375,17,3276,7/5/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25
376,0,1808,2/9/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,12/2/2012,179.44
377,7,2368,10/17/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,9/28/2004,745.94
378,53,470,10/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76
379,20,3270,3/3/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2/4/2016,195.34
380,3,1683,8/20/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/15/2012,1702.55
381,14,880,9/18/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17
382,83,309,12/2/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,8/2/2015,1408.91
383,39,1698,11/28/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,5/9/2011,1230.27
384,67,1434,8/28/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,4/5/1996,690.49
385,40,2712,5/14/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,6/23/1993,1295.43
386,13,892,10/1/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,12/7/2005,574.62
387,100,832,10/15/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24
388,35,1033,5/3/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,6/7/2010,903.11
389,17,2834,2/15/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86
390,79,3015,1/4/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,8/4/2007,737.57
391,86,3484,10/12/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,10/4/1997,309.81
392,9,2775,3/19/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,3/3/2014,75.14
393,58,1208,8/30/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12
394,58,2109,6/29/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,10/4/1997,450.77
395,43,3195,10/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47
396,88,3366,6/27/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,11/3/2000,817.36
397,15,2492,2/27/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,4/12/2009,1279.4
398,6,389,3/12/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,8/5/2003,91.15
399,83,1306,12/18/2017,,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,38206,
400,0,552,7/24/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2/7/2003,17.87
401,82,3009,5/5/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,8/5/1991,709.34
402,88,2925,6/14/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,4/20/1993,817.36
403,14,140,2/17/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55
404,67,209,9/14/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,8/4/2007,167.21
405,76,225,6/19/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46
406,0,1595,4/17/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1/16/2004,143.36
407,0,2559,6/14/2017,TRUE,Approved,,,,,710.59,,,
408,18,769,12/11/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,12/18/2004,143.82
409,23,1282,5/8/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,5/7/2011,75.75
410,82,2377,3/7/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1/10/2011,709.34
411,62,3355,12/30/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44
412,20,2350,5/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/26/1993,195.34
413,60,720,9/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,7/28/2014,217.51
414,65,3249,2/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,5/26/1993,1028.76
415,76,2939,10/1/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,7/10/1991,128.46
416,17,1035,11/3/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2/4/2016,409.86
417,73,492,10/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25
418,39,3100,12/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,6/7/2010,1230.27
419,34,1586,4/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55
420,97,31,5/25/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,3/3/2014,75.14
421,9,887,4/28/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,8/5/1991,133.78
422,11,3356,8/26/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,11/9/1996,509.97
423,82,2498,9/15/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2/4/2016,709.34
424,96,3415,3/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1/16/2004,641.64
425,28,2828,9/6/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,3/3/2014,187.39
426,39,3117,4/24/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,6/7/2010,1230.27
427,70,2850,11/19/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,10/10/2014,198.29
428,62,2779,11/30/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,12/17/1998,179.44
429,84,683,12/15/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48
430,21,2342,10/26/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,4/5/1996,690.49
431,7,3388,2/12/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,9/28/2004,745.94
432,79,1968,6/19/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
433,39,2923,12/17/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,12/11/2007,1230.27
434,67,15,3/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21
435,4,2659,7/22/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
436,96,3417,9/26/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01
437,13,1862,8/27/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/19/2008,751.02
438,76,1670,4/17/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46
439,33,2126,12/5/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,3/18/2003,144.26
440,54,2702,10/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,10/18/2015,1279.4
441,93,125,2/25/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/3/2000,834.94
442,63,750,4/24/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,10/22/2005,1383.61
443,52,359,1/25/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,10/18/2015,450.77
444,33,2820,9/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,5/10/1997,144.26
445,65,850,11/25/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,5/21/2015,1028.76
446,50,3072,5/23/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,4/12/2009,43.97
447,0,820,6/23/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87
448,4,919,9/28/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,9/28/2004,451.65
449,26,1250,3/31/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3
450,5,1655,5/1/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/4/2007,114.93
451,29,1194,12/2/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85
452,80,234,3/20/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89
453,9,724,11/22/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,6/23/1993,75.14
